year,month,temp_c,precip_mm,clt_pct
2021,6,21.030945,1.7615307122468948,24.722889
2021,7,25.656433,0.1800756580196321,37.82766
2021,8,25.88092,0.38782572839409113,19.326256
2021,9,24.194824,0.4007726814597845,15.466392
2021,10,21.46936,0.5156197156757116,7.8664637
2021,11,15.390015,73.15733671188354,35.384876
2021,12,10.210785,35.00599765777588,37.369183
2022,1,12.471893,130.88367414474487,73.33129
2022,2,12.367676,27.31450927257538,57.76671
2022,3,11.41629,252.25282669067383,65.69172
2022,4,15.991974,3.0164900422096252,45.255074
2022,5,17.02591,3.7354588359594345,42.18662
2022,6,21.188538,2.0534949749708176,40.110035
2022,7,24.536224,0.06087469798512757,28.973429
2022,8,25.96164,0.12982109235599637,17.449066
2022,9,21.416534,2.621782422065735,17.056305
2022,10,19.6391,16.99373286962509,25.093866
2022,11,15.746735,37.85702705383301,45.891106
2022,12,10.838928,9.090139150619507,30.288488
2023,1,11.483551,19.57754784822464,29.773336
2023,2,10.8324585,152.0859136581421,59.963646
2023,3,14.015015,7.620330408215523,32.324276
2023,4,13.901215,31.637874841690063,43.028458
2023,5,16.16156,8.275815278291702,45.21515
2023,6,20.071991,2.637990787625313,50.63209
2023,7,24.42694,0.46751953288912773,26.667448
2023,8,26.494904,0.10928816720843315,15.853467
2023,9,25.907593,1.236593797802925,29.431986
2023,10,23.37442,2.7339573428034782,27.420446
2023,11,13.838501,34.06153321266174,36.64386
2023,12,13.022034,75.10998749732971,41.55965
2024,1,9.550293,87.63902950286865,60.573814
2024,2,10.761475,72.48486495018005,59.1492
2024,3,12.56781,31.580564856529236,44.695133
2024,4,15.105011,1.6372429579496384,45.749146
2024,5,19.082031,6.581926003098488,36.281788
2024,6,22.58368,0.35429907962679863,31.147638
2024,7,24.44815,0.9152377750724554,29.232159
2024,8,24.08844,0.5909106060862541,23.4492
2024,9,23.431091,7.136130183935165,32.738033
2024,10,22.480957,6.705512821674347,19.585436
2024,11,14.918732,4.261451214551926,19.860735
2024,12,11.904694,32.98639500141144,40.453564
2025,1,11.183899,36.30147314071655,47.578854
2025,2,10.602142,15.562264084815979,35.1896
2025,3,13.351379,28.100337207317352,37.36189
2025,4,14.420044,48.12529921531677,53.337704
2025,5,17.27246,2.391852855682373,39.594997
2025,6,19.972626,9.9533611536026,47.67951
2025,7,23.889374,0.2758555607870221,31.964382
2025,8,23.118256,0.8082639072090387,19.02821
2025,9,24.414185,6.1259061098098755,18.272913
2025,10,20.912231,0.4823639038950205,31.50622
2025,11,15.334747,15.34748375415802,32.179
2025,12,12.020203,42.88965976238251,40.820095
2026,1,11.623108,157.46081066131592,68.035095
2026,2,10.682434,31.688600897789,29.720207
2026,3,13.561462,37.4985636472702,60.018017
2026,4,15.993591,20.348541140556335,56.643986
2026,5,17.591644,3.4082279950380325,46.78078
2026,6,19.91513,2.918001338839531,33.974518
2026,7,21.157196,1.6039503365755081,31.968271
2026,8,24.55423,1.727891344577074,19.497131
2026,9,25.299286,1.1292462050914764,12.698885
2026,10,21.499054,7.472295165061951,35.36797
2026,11,17.049866,47.877037525177,38.260548
2026,12,10.562714,105.08193969726562,45.917477
2027,1,10.043854,28.79410594701767,35.662212
2027,2,14.173279,56.28333342075348,55.592716
2027,3,13.775543,4.2456278800964355,23.680752
2027,4,15.822449,22.369050979614258,42.48227
2027,5,17.668365,7.92953696846962,30.92555
2027,6,21.275513,0.8708982355892658,28.193043
2027,7,24.15039,0.38105825055390596,24.772608
2027,8,23.474243,9.69374629855156,42.37369
2027,9,23.826752,0.035771685652434826,22.581688
2027,10,20.44226,0.00018915584087153547,22.909485
2027,11,14.157715,3.547530546784401,17.86342
2027,12,11.573456,78.24882411956787,52.327427
2028,1,12.752563,10.080359935760498,58.146057
2028,2,11.861237,68.90361070632935,42.41966
2028,3,12.551361,97.89916014671326,57.256424
2028,4,15.8888855,15.05858838558197,34.88517
2028,5,18.019928,19.60308736562729,56.73398
2028,6,20.854279,1.8621103093028069,29.189575
2028,7,21.972656,1.946433149278164,16.422796
2028,8,25.084229,0.9880859479308128,16.938955
2028,9,24.797241,14.572793841362,19.39813
2028,10,22.98117,0.27378296945244074,18.084589
2028,11,15.145325,25.789754390716553,46.565716
2028,12,10.899384,23.57618224620819,26.966045
2029,1,12.131897,25.565487444400787,40.494583
2029,2,12.444824,32.00492966175079,47.50705
2029,3,16.070831,25.413416266441345,44.90782
2029,4,16.203735,17.221416234970093,29.298908
2029,5,16.8891,12.254768431186676,44.847355
2029,6,18.538239,2.0848263055086136,22.33955
2029,7,24.22583,0.4304301720112562,38.4523
2029,8,23.927795,20.63487869501114,18.002018
2029,9,23.468048,12.325320839881897,28.371872
2029,10,20.814392,24.423618614673615,25.696962
2029,11,16.930054,2.5636158138513565,40.646088
2029,12,13.084015,73.40452718734741,59.895138
2030,1,11.999847,33.47342336177826,26.26824
2030,2,13.117737,52.38193726539612,53.279606
2030,3,11.666504,57.24513757228851,35.06703
2030,4,14.928864,30.790683031082153,50.096375
2030,5,18.420654,21.15960657596588,46.839146
2030,6,19.308136,2.34136238694191,34.306812
2030,7,23.665741,0.9715217314660549,41.653187
2030,8,25.47525,5.3535453379154205,34.850723
2030,9,23.896393,24.64172601699829,24.116035
2030,10,20.870575,0.8119076583534479,20.954885
2030,11,16.591278,3.0291402339935303,31.557608
2030,12,10.979126,65.88052105903625,43.035225
2031,1,10.812317,19.734116435050964,36.057613
2031,2,12.922974,15.871381402015686,54.835262
2031,3,14.301544,46.294652819633484,46.355522
2031,4,17.693268,9.020388722419739,39.90247
2031,5,17.540253,4.601917266845703,35.82686
2031,6,20.974213,1.0975635051727295,44.57392
2031,7,24.496185,0.5749048702418804,10.783135
2031,8,25.200134,0.2152495002374053,34.735455
2031,9,24.752045,0.3809208143502474,37.236908
2031,10,20.921051,76.68112421035767,42.99071
2031,11,13.792816,30.18761157989502,47.05845
2031,12,11.348755,42.467442870140076,58.04191
2032,1,11.878937,188.10910367965698,80.1488
2032,2,12.902771,92.231036901474,57.257435
2032,3,13.011902,38.560081481933594,45.331722
2032,4,14.0381775,51.80405616760254,53.24814
2032,5,17.771454,5.18676196038723,52.429947
2032,6,20.024872,2.182784602046013,32.625072
2032,7,23.755615,0.7311531621962786,16.127453
2032,8,25.606445,0.766311515122652,29.772718
2032,9,23.720886,8.33187460899353,27.85875
2032,10,24.229645,0.016431168070994318,12.492449
2032,11,14.23233,33.62140774726868,25.474438
2032,12,13.189148,8.640959054231644,25.389565
2033,1,12.184479,31.029430866241455,42.52531
2033,2,10.824982,59.98316168785095,40.434853
2033,3,15.262634,2.960313141345978,39.919807
2033,4,15.557251,31.88952326774597,54.81811
2033,5,17.376068,1.9495163410902023,50.309258
2033,6,22.080078,1.416260004043579,52.523766
2033,7,25.521088,0.21863551996648312,23.600733
2033,8,26.733307,1.374022964388132,25.606445
2033,9,25.844543,29.364386200904846,19.701544
2033,10,23.768982,39.18704688549042,10.372141
2033,11,15.332672,20.662057399749756,31.134237
2033,12,10.025696,49.419960260391235,35.518566
2034,1,11.366394,29.47055023908615,36.28357
2034,2,13.177277,33.64526069164276,57.15854
2034,3,11.822296,97.46247172355652,53.036613
2034,4,15.307373,6.3814133405685425,37.314438
2034,5,15.849487,17.125881671905518,47.567665
2034,6,19.760529,3.0020376294851303,37.54945
2034,7,21.819183,1.047535840421915,26.435926
2034,8,24.147827,0.4809415740892291,23.999884
2034,9,25.039124,1.554095596075058,27.343893
2034,10,18.941132,3.189645655453205,19.741385
2034,11,15.772919,1.0919569060206413,42.54188
2034,12,11.361877,50.853214621543884,40.06792
2035,1,10.356323,73.47523665428162,48.68945
2035,2,12.530426,17.731250166893005,37.11748
2035,3,12.980286,40.65009796619415,44.25761
2035,4,16.159454,32.77635455131531,47.927296
2035,5,16.52353,1.1036771163344383,23.14505
2035,6,18.96408,0.835102591663599,31.303715
2035,7,25.07959,0.385328964330256,24.358784
2035,8,25.717834,0.1545240436680615,18.32581
2035,9,25.531128,83.54055404663086,26.399658
2035,10,21.585846,8.247767448425293,16.526525
2035,11,16.951263,17.100058794021606,28.775877
2035,12,11.285461,61.92230236530304,48.40208
2036,1,13.199097,5.71649307012558,43.870766
2036,2,13.065674,42.833542704582214,53.02328
2036,3,16.011139,11.74200376868248,52.001156
2036,4,16.282257,72.16108560562134,53.13366
2036,5,16.235413,37.17424762248993,44.66386
2036,6,19.521027,2.1239521354436874,27.935015
2036,7,24.852783,0.06720312731340528,30.803682
2036,8,25.56253,7.742810890078545,43.762314
2036,9,26.108185,14.137642979621887,30.393286
2036,10,21.545898,53.19342303276062,28.972986
2036,11,13.917786,3.2197686284780502,33.80979
2036,12,12.565887,22.18376487493515,35.290733
2037,1,13.829346,15.062880128622055,51.716656
2037,2,11.914703,73.95106339454651,44.301773
2037,3,15.266632,47.853339433670044,40.103733
2037,4,15.386139,39.67015027999878,41.989784
2037,5,18.045258,17.35252410173416,37.35081
2037,6,20.065948,2.169715315103531,32.1576
2037,7,23.442749,0.8727027662098408,13.92899
2037,8,26.044556,1.202035415917635,44.670437
2037,9,21.813324,1.2812792882323265,30.490105
2037,10,22.695465,0.982717327773571,25.756912
2037,11,14.785522,7.118026614189148,25.263132
2037,12,11.315735,57.109601855278015,46.54451
2038,1,13.446106,11.947054386138916,50.42712
2038,2,13.750641,87.39353203773499,73.11648
2038,3,12.464966,126.99072885513306,50.846573
2038,4,14.3064575,32.18183755874634,42.133076
2038,5,16.436554,1.7048819661140442,22.598131
2038,6,18.650604,3.0068108439445496,31.526567
2038,7,24.548248,1.0165167227387428,34.444542
2038,8,27.033325,0.07566339848563075,16.910334
2038,9,25.734497,5.329178720712662,33.88713
2038,10,19.461426,38.03344118595123,32.649673
2038,11,14.224335,74.29819107055664,40.7089
2038,12,9.501373,36.310782074928284,41.194393
2039,1,10.2211,165.19477224349976,60.1472
2039,2,10.987396,126.27720355987549,60.534958
2039,3,12.206696,38.23605740070343,39.063957
2039,4,15.328033,10.618403255939484,49.988262
2039,5,18.638733,19.84316474199295,32.488983
2039,6,17.953827,4.128524512052536,21.843826
2039,7,21.752655,1.8565573804080486,16.838665
2039,8,25.38266,0.14385766722261906,19.142078
2039,9,26.483948,3.4437648206949234,20.78402
2039,10,20.64389,1.1823263391852379,12.562643
2039,11,14.627716,0.3159098792821169,15.986866
2039,12,11.751556,0.28863230627030134,25.604687
2040,1,13.036255,23.95996606349945,43.46303
2040,2,14.398254,6.969626918435097,39.469406
2040,3,12.281952,19.99004191160202,32.841644
2040,4,15.963409,45.32644987106323,60.168274
2040,5,16.674927,3.982560411095619,37.495934
2040,6,20.3172,2.1410565823316574,44.220314
2040,7,25.017487,0.8229856342077255,28.116444
2040,8,26.6138,0.011442977469414473,43.436333
2040,9,24.99881,6.2472184002399445,41.110214
2040,10,21.31128,10.686755329370499,25.867119
2040,11,16.144989,61.79908275604248,55.36406
2040,12,11.770813,56.629868388175964,45.61347
2041,1,10.06958,7.476690486073494,16.107103
2041,2,13.033691,40.455663204193115,52.66952
2041,3,14.005981,113.46877574920654,59.427505
2041,4,15.024536,31.386054754257202,57.07605
2041,5,16.252777,8.527316331863403,50.415283
2041,6,19.522339,2.392101064324379,48.418648
2041,7,24.331848,0.4292891900986433,19.578415
2041,8,25.157593,1.684196587651968,15.345927
2041,9,23.927002,12.473575472831726,26.186743
2041,10,21.340118,30.187073945999146,38.148247
2041,11,14.452698,79.06713724136353,55.303085
2041,12,11.265381,2.004241205751896,28.488384
2042,1,12.820068,82.86302518844604,46.447563
2042,2,12.105225,30.491210341453552,36.692776
2042,3,15.925079,1.3116785809397697,20.443329
2042,4,15.626129,33.92667531967163,34.150646
2042,5,19.085876,1.810292411595583,52.967743
2042,6,20.723083,1.5979104861617088,28.735891
2042,7,25.217804,0.22280955919995904,22.258886
2042,8,26.881348,1.4747227020561695,35.152233
2042,9,24.010468,6.839220374822617,9.449915
2042,10,23.298065,0.893412858247757,13.795065
2042,11,16.112335,10.516903102397919,32.838593
2042,12,11.564026,71.1118094921112,45.444195
2043,1,8.414246,19.494301438331604,37.268867
2043,2,12.92337,15.76438683271408,34.232952
2043,3,14.711243,2.274844005703926,34.7706
2043,4,15.70163,17.372397780418396,41.889942
2043,5,20.127045,0.7448800522834063,50.66317
2043,6,19.892273,2.1774959564208984,31.373405
2043,7,22.565369,0.9682941846549511,21.783152
2043,8,23.750488,0.28166123013943434,34.05305
2043,9,24.687775,0.4637899249792099,13.557674
2043,10,22.965485,43.62892735004425,41.611637
2043,11,15.62381,37.060192823410034,40.871475
2043,12,11.049835,30.02031320333481,40.91838
2044,1,11.171265,60.569960713386536,46.157383
2044,2,11.261444,70.284841299057,41.77287
2044,3,14.481598,37.04983901977539,65.28491
2044,4,15.666168,21.47505283355713,45.44122
2044,5,15.813049,16.207702577114105,54.58483
2044,6,19.964203,1.667906641960144,27.490955
2044,7,22.009247,2.050594173371792,26.165833
2044,8,25.787842,25.681340992450714,31.040386
2044,9,26.08136,4.941332191228867,41.588245
2044,10,18.73822,81.68001079559326,38.901554
2044,11,15.85202,14.916317760944366,37.818485
2044,12,12.239258,0.7622500583529472,20.050964
2045,1,13.29541,116.82445621490479,48.20447
2045,2,14.976746,8.992655962705612,34.436584
2045,3,13.405182,82.14217591285706,49.687588
2045,4,15.757172,25.670905709266663,41.496063
2045,5,16.01233,17.681330144405365,54.71627
2045,6,22.04123,1.7646849900484085,31.492218
2045,7,24.27649,1.834928035736084,16.418512
2045,8,23.70221,1.4171465374529362,16.547049
2045,9,24.90866,2.360522747039795,19.388954
2045,10,19.232544,15.475624561309814,26.418316
2045,11,17.64566,2.47066006064415,29.166159
2045,12,10.541138,8.375393897294998,38.014744
2046,1,14.095764,12.987802654504776,39.692978
2046,2,15.324951,5.969423279166222,22.413448
2046,3,15.628479,15.059934824705124,39.77439
2046,4,17.027374,66.17858648300171,67.58668
2046,5,18.630005,7.147521823644638,37.35614
2046,6,20.853607,0.8181906491518021,45.02778
2046,7,22.656036,0.9937778078019619,31.942331
2046,8,24.087494,0.5692529678344727,41.944145
2046,9,23.537048,4.7320957481861115,22.468605
2046,10,21.152405,1.1735330410301685,19.20122
2046,11,15.847229,49.33464288711548,45.364155
2046,12,12.466248,27.875084280967712,46.876335
2047,1,13.022766,84.24428033828735,49.045795
2047,2,11.454926,50.20310199260712,44.808792
2047,3,13.124634,73.38209557533264,63.892754
2047,4,14.359314,28.30832540988922,42.763023
2047,5,18.737701,17.772170782089233,34.057514
2047,6,19.823578,2.7985943108797073,27.957167
2047,7,23.919373,1.4012109003961086,30.757256
2047,8,25.729004,0.2054142621345818,15.904447
2047,9,24.756622,1.4008665829896927,6.728082
2047,10,20.048431,0.22529701236635447,14.594458
2047,11,16.138672,60.05177021026611,32.470757
2047,12,11.757263,28.717587172985077,43.97796
2048,1,12.849426,44.70619535446167,46.351284
2048,2,12.842804,21.095222413539886,42.693264
2048,3,13.62915,40.466206789016724,59.272655
2048,4,15.8186035,51.61562204360962,52.70967
2048,5,19.410889,7.353374823927879,40.073677
2048,6,20.08786,2.3894595354795456,36.547596
2048,7,23.659119,0.9503271263092756,33.443558
2048,8,26.129608,3.8882196843624115,31.623983
2048,9,23.992584,2.309090718626976,18.213411
2048,10,19.105164,55.758734703063965,45.51205
2048,11,14.386749,14.736001789569855,43.099155
2048,12,12.794159,49.981460094451904,32.113255
2049,1,12.643005,116.97962975502014,59.23331
2049,2,10.95282,61.68745541572571,51.89747
2049,3,13.809631,47.87621450424194,42.382652
2049,4,15.065552,30.211987495422363,37.298355
2049,5,17.76004,3.961876764893532,37.8927
2049,6,19.187744,4.38415601849556,40.929367
2049,7,23.121094,0.650985324755311,16.12441
2049,8,24.155457,12.082176208496094,13.848259
2049,9,23.489777,0.048201014287769794,18.535498
2049,10,20.912842,3.5886932238936424,14.383283
2049,11,15.783051,52.65146255493164,28.954477
2049,12,11.019714,6.764604136347771,22.161333
2050,1,13.28952,10.957082122564316,35.60933
2050,2,11.384674,54.707984924316406,50.402523
2050,3,13.632935,33.60479426383972,40.09122
2050,4,16.825165,7.149162590503693,49.623226
2050,5,17.440002,13.479467928409576,41.030834
2050,6,19.695068,3.3103061467409134,25.44287
2050,7,23.927399,0.7546524815261364,37.691837
2050,8,27.02771,1.4395573623478413,26.48065
2050,9,24.41922,12.855786681175232,12.492406
2050,10,21.517578,8.813190966844559,20.543684
2050,11,15.018707,48.6746621131897,53.666973
2050,12,10.233398,36.18805122375488,41.4558
2051,1,12.787537,10.353028744459152,56.799805
2051,2,13.426117,38.816020131111145,46.5264
2051,3,15.039551,8.347282320261002,25.938536
2051,4,15.38382,12.855853736400604,46.022327
2051,5,17.611847,17.05642682313919,55.019012
2051,6,19.288788,2.2808928787708282,31.458832
2051,7,21.68814,1.8744759932160378,24.069866
2051,8,25.827728,0.23371556494385004,35.288445
2051,9,23.023254,2.172095999121666,18.110138
2051,10,23.249176,0.04370391624979675,16.888292
2051,11,15.866699,4.6194858849048615,43.663647
2051,12,15.105408,4.923647373914719,46.355312
2052,1,12.333313,109.61331009864807,55.32886
2052,2,12.608093,131.04988145828247,57.589245
2052,3,13.6953125,50.68777132034302,53.819916
2052,4,14.952515,25.740968585014343,51.81241
2052,5,18.834656,8.989980340003967,31.362144
2052,6,19.226105,4.081207662820816,49.37716
2052,7,22.351837,1.1300953514873981,35.182823
2052,8,23.80716,2.1894740760326385,29.333319
2052,9,23.644867,63.22239875793457,28.158607
2052,10,21.721771,24.208164274692535,29.602686
2052,11,14.56778,79.30508852005005,38.608532
2052,12,10.244965,1.8682223036885262,27.533781
2053,1,12.785553,46.34728765487671,57.24041
2053,2,12.641022,227.50273990631104,57.408085
2053,3,12.760895,67.96504235267639,37.434002
2053,4,15.852631,14.150009751319885,43.522697
2053,5,16.780487,12.231527507305145,51.23893
2053,6,18.825073,4.333466738462448,41.253452
2053,7,22.534851,3.671193838119507,40.604298
2053,8,25.911957,0.6642013713717461,46.649364
2053,9,23.8479,2.1210575848817825,41.334976
2053,10,22.52243,21.319356977939606,31.984219
2053,11,15.824707,32.33050346374512,39.76388
2053,12,14.219543,86.11652541160583,60.87626
2054,1,12.512482,125.21546077728271,43.244675
2054,2,13.789093,102.02063465118408,54.75868
2054,3,12.999786,61.46185564994812,51.737972
2054,4,16.55838,2.7348699420690536,39.397152
2054,5,19.516113,2.8574143573641777,50.288788
2054,6,20.942108,10.740432143211365,38.123188
2054,7,24.121185,0.5608184784650803,30.348232
2054,8,25.911438,1.6771656908094883,33.15095
2054,9,25.246796,9.799144864082336,23.288286
2054,10,24.657959,0.4642967786639929,21.790594
2054,11,16.268036,24.21954095363617,34.087006
2054,12,11.592224,276.49395656585693,55.681374
2055,1,12.034546,119.96869564056396,68.50884
2055,2,11.825043,64.61203241348267,43.92632
2055,3,15.50473,19.660354495048523,35.178337
2055,4,16.494476,1.3919822126626968,35.11587
2055,5,16.05365,45.434653639793396,46.406075
2055,6,20.02243,2.6123470813035965,41.270496
2055,7,22.910797,1.3934421762824059,36.78224
2055,8,24.544495,1.0186687670648098,26.032185
2055,9,24.029999,0.41697182692587376,38.731068
2055,10,22.778778,1.6985765397548676,22.87565
2055,11,17.503723,14.746282696723938,26.819292
2055,12,11.724884,82.43406772613525,49.440083
2056,1,10.818359,66.7241861820221,38.508606
2056,2,11.3368225,99.48304891586304,54.015858
2056,3,15.282806,45.09829771518707,54.7312
2056,4,14.251678,5.333019644021988,41.44561
2056,5,18.582062,11.34089919924736,46.519028
2056,6,19.884277,6.198488473892212,42.102543
2056,7,22.699615,1.5455044619739056,32.56388
2056,8,24.167145,0.9998638145625591,14.4088955
2056,9,24.030151,3.6921311169862747,43.29327
2056,10,20.689178,6.738573580980301,46.611042
2056,11,16.406128,1.0803025960922241,22.039402
2056,12,11.089752,53.875162959098816,46.29774
2057,1,11.979126,106.79820561408997,54.800495
2057,2,12.073059,299.7574815750122,57.93318
2057,3,12.191162,65.70324110984802,43.716953
2057,4,14.880737,11.84243381023407,49.59536
2057,5,17.951752,3.042749084532261,29.043978
2057,6,19.550232,4.796401262283325,30.848776
2057,7,23.259583,1.325458824634552,13.259418
2057,8,25.606903,0.7560155391693115,23.422123
2057,9,25.282349,3.346662148833275,25.623028
2057,10,23.27652,1.4037225618958473,27.295584
2057,11,18.456146,1.696690320968628,19.880543
2057,12,15.091034,36.48010563850403,40.121975
2058,1,12.353424,1.1265108436346054,21.447046
2058,2,16.499939,20.206959545612335,40.983635
2058,3,13.896973,19.37546193599701,43.469215
2058,4,16.60138,22.110697031021118,40.41084
2058,5,17.867157,8.701485604047775,38.490215
2058,6,18.52945,2.1675874292850494,33.574642
2058,7,25.605194,0.38191182166337967,15.655864
2058,8,26.798615,0.5888127814978361,20.266314
2058,9,25.094147,2.119089737534523,27.613394
2058,10,21.692322,37.117440581321716,24.611654
2058,11,14.89386,13.164520561695099,21.422602
2058,12,14.614807,20.763843834400177,42.848724
2059,1,13.123413,25.310892343521118,45.527653
2059,2,15.93811,0.1921921675093472,34.520473
2059,3,13.720947,20.351340532302856,50.19862
2059,4,15.584717,27.712642550468445,44.825394
2059,5,18.598175,1.9201623871922493,46.833496
2059,6,21.827911,0.5777083709836006,45.338184
2059,7,27.079071,0.018881664553191513,31.368422
2059,8,26.335815,0.5272038001567125,28.633242
2059,9,26.507446,19.645897150039673,24.831285
2059,10,22.851898,2.0390748754143715,9.9475565
2059,11,19.421051,19.849786162376404,41.320835
2059,12,15.069366,54.28933846950531,49.816082
2060,1,11.85434,108.70217275619507,50.403515
2060,2,13.591827,89.46829223632812,63.295048
2060,3,12.715668,174.57539892196655,55.98111
2060,4,14.553894,20.15434205532074,47.931934
2060,5,18.328644,94.83180904388428,52.97119
2060,6,21.935364,2.835153266787529,31.496403
2060,7,23.392456,0.692668754607439,40.30102
2060,8,23.29425,71.48025703430176,33.35038
2060,9,23.266937,11.875961422920227,42.96727
2060,10,21.117981,2.82224278151989,11.491035
2060,11,14.868286,6.372127085924149,42.70504
2060,12,12.490814,16.23846012353897,47.68511
2061,1,12.281647,45.13778030872345,45.841583
2061,2,12.707123,249.7542085647583,75.807144
2061,3,13.687408,38.70196235179901,49.89862
2061,4,15.778931,12.961402237415314,44.839687
2061,5,15.286987,16.22241061925888,37.76784
2061,6,18.91986,8.402528464794159,49.01977
2061,7,24.384125,0.5432313624769449,15.656759
2061,8,25.490723,1.4055148735642433,16.108046
2061,9,23.003357,2.4103613197803497,19.900503
2061,10,22.957458,3.7605264857411385,35.06016
2061,11,16.072205,24.453978538513184,40.95452
2061,12,11.312592,51.950438261032104,33.727833
2062,1,11.325806,18.98128640651703,32.919014
2062,2,13.797546,108.28999543190002,51.18323
2062,3,15.015442,39.64646255970001,53.11737
2062,4,15.266968,45.17795205116272,52.994167
2062,5,18.122772,9.700220793485641,46.284393
2062,6,21.205536,1.4538844674825668,26.161371
2062,7,23.661499,0.5456264428794384,20.69248
2062,8,23.564453,0.49512413516640663,8.024022
2062,9,25.096497,31.23039722442627,27.206728
2062,10,21.741333,2.9608351290225983,16.84769
2062,11,17.26001,49.466174840927124,38.4044
2062,12,12.443817,86.15018391609192,58.253345
2063,1,12.803253,54.75287091732025,68.31984
2063,2,14.065155,10.713010370731354,54.26631
2063,3,12.011169,76.70133113861084,42.176914
2063,4,15.04071,33.282591104507446,33.77849
2063,5,19.746643,1.645979467779398,36.497963
2063,6,20.605927,1.1028660088777542,26.94926
2063,7,23.108643,0.9308779463171959,34.44598
2063,8,25.752167,0.18308381410315633,30.681093
2063,9,26.10199,1.7191912606358528,20.970787
2063,10,19.330627,11.110927134752274,24.893463
2063,11,14.873077,7.057203054428101,29.990093
2063,12,12.842804,16.19277834892273,21.584808
2064,1,11.459015,108.68405747413635,62.079372
2064,2,11.2343445,203.26251602172852,53.738583
2064,3,13.771912,22.399984180927277,43.469406
2064,4,15.817932,3.8484956324100494,39.542816
2064,5,19.16275,4.814263239502907,34.145004
2064,6,20.404144,0.8230632171034813,27.614271
2064,7,23.401611,2.2098292857408524,16.10589
2064,8,25.99643,0.37999625969678164,24.99732
2064,9,25.603271,22.31898844242096,20.093443
2064,10,21.591492,4.971867024898529,17.286154
