year,month,temp_c,precip_mm,clt_pct
2040,2,10.607727,39.08866536617279,42.59527
2040,3,13.349426,25.79863578081131,39.733013
2040,4,16.441284,5.128874480724335,58.824738
2040,5,15.907013,2.1338029354810715,46.012444
2040,6,19.882507,16.584194898605347,40.922195
2040,7,23.128967,0.4131706263870001,15.155913
2040,8,23.990387,1.2598752304911613,15.625484
2040,9,22.423126,43.674609661102295,14.302739
2040,10,22.429718,0.0788076885510236,22.108473
2040,11,14.143585,5.307610183954239,22.78896
2040,12,13.236053,16.814932227134705,28.459345
2041,1,13.264496,4.681508377194405,22.483206
2041,2,13.027252,47.01475405693054,55.8438
2041,3,13.519989,42.53276062011719,50.894115
2041,4,16.364746,45.251455307006836,59.480583
2041,5,17.963593,43.58990669250488,37.48807
2041,6,19.279175,5.179874002933502,39.93295
2041,7,24.657074,0.5348761528730392,17.422964
2041,8,26.875305,0.15129577508196235,8.878331
2041,9,25.358612,0.3623728919774294,17.554754
2041,10,22.451477,7.950672388076782,49.539726
2041,11,14.079681,54.75209355354309,41.946743
2041,12,11.951935,88.21895503997803,58.889256
2042,1,12.154541,67.83528637886047,47.935333
2042,2,12.246948,157.97393894195557,60.477413
2042,3,13.794525,14.193190455436707,29.027975
2042,4,13.804962,92.7572751045227,55.132504
2042,5,17.827972,1.9891730844974518,41.028572
2042,6,22.136505,2.1353374421596527,22.033813
2042,7,22.667877,0.5530537385493517,25.87848
2042,8,26.207397,0.13528540544211864,10.092884
2042,9,24.073761,2.038685381412506,33.585342
2042,10,20.330017,0.701299162581563,26.367622
2042,11,15.217407,83.36661100387573,34.490704
2042,12,12.18689,9.69433018565178,31.051283
2043,1,8.492889,94.11968111991882,56.533234
2043,2,11.963593,42.96343517303467,41.303623
2043,3,15.640076,21.625960528850555,52.198353
2043,4,14.645264,26.361592411994934,37.38925
2043,5,18.777527,3.2969760224223137,38.669395
2043,6,19.741058,2.244299277663231,28.092562
2043,7,25.026245,0.34467123448848724,15.248991
2043,8,26.030579,0.37816641572862864,14.166139
2043,9,23.80957,0.8027676120400429,9.656371
2043,10,19.005035,4.415281265974045,27.721579
2043,11,13.723602,8.295431435108185,34.230328
2043,12,11.763153,3.995196208357811,33.83628
2044,1,11.722382,13.030828297138214,39.062607
2044,2,14.021332,1.109530434012413,18.291605
2044,3,16.791931,0.5351440757513046,44.887283
2044,4,14.845337,61.16426467895508,47.876484
2044,5,16.184021,4.8294341415166855,40.87563
2044,6,19.828949,2.4544568359851837,34.40322
2044,7,22.255432,2.7936914414167404,18.52081
2044,8,21.887085,0.7481454201042652,15.819802
2044,9,22.457733,2.92225643992424,18.59126
2044,10,22.598785,3.070413276553154,22.201073
2044,11,14.122955,17.286120057106018,33.316235
2044,12,12.936615,38.45022940635681,53.647705
2045,1,12.802063,0.45873810071498156,37.569405
2045,2,13.585144,74.04314589500427,57.43513
2045,3,14.411316,24.76533854007721,58.948513
2045,4,15.56192,79.18674230575562,46.78928
2045,5,17.725037,3.9753426611423492,35.24921
2045,6,22.355408,1.6692964732646942,25.067087
2045,7,23.226624,0.872393038123846,16.103207
2045,8,24.080536,0.5658469405025244,21.208237
2045,9,23.36383,7.744771242141724,38.745926
2045,10,21.203491,41.774365186691284,27.525757
2045,11,16.194794,3.7630905210971832,28.323513
2045,12,11.306702,82.49243426322937,58.117203
2046,1,11.63974,39.27784502506256,63.726994
2046,2,12.495972,152.30918502807617,44.782196
2046,3,14.3558655,60.67076253890991,46.036354
2046,4,15.161835,19.124920964241028,41.3609
2046,5,19.351593,27.861885845661163,43.46672
2046,6,21.109375,2.6674412190914154,29.2094
2046,7,24.238861,0.4571476550772786,30.11308
2046,8,26.343353,0.3348948787897825,26.98907
2046,9,24.20401,18.869812488555908,30.892187
2046,10,21.753906,84.2236225605011,31.606117
2046,11,13.832153,27.091727256774902,34.988163
2046,12,12.712006,14.39854410290718,35.365307
2047,1,10.912415,32.0481253862381,40.983536
2047,2,12.225311,62.38864588737488,52.65145
2047,3,12.910767,39.79002857208252,48.67908
2047,4,14.689484,22.800695300102234,40.115585
2047,5,19.479034,0.8942937701940536,28.338484
2047,6,20.140991,3.673667684197426,38.456676
2047,7,23.852081,1.1958196051418781,13.059025
2047,8,25.786255,0.5507108569145203,24.717848
2047,9,23.902039,8.476508259773254,20.469763
2047,10,21.307709,0.31347357854247093,26.661926
2047,11,15.129639,24.616767168045044,17.332888
2047,12,11.18808,23.01105159521103,36.991344
2048,1,15.370605,9.99075174331665,52.65687
2048,2,14.0289,52.661043763160706,66.3123
2048,3,13.7039795,39.79551637172699,48.35159
2048,4,15.023987,66.62496328353882,58.032696
2048,5,15.660919,16.198325276374817,41.637592
2048,6,20.007141,2.0317943394184113,30.50755
2048,7,22.237396,0.8759829737246037,21.069557
2048,8,23.429077,0.46152345929294825,29.258099
2048,9,25.603394,1.0757121071219444,13.924433
2048,10,23.146454,0.23783422959968448,18.270346
2048,11,17.44806,0.2323227608576417,37.80983
2048,12,10.759644,29.549009144306183,40.543
2049,1,13.826477,65.85078716278076,48.13472
2049,2,13.601593,167.26907205581665,59.751633
2049,3,14.383026,79.4705228805542,60.832695
2049,4,14.628998,11.314636766910553,52.25729
2049,5,19.066406,1.278725914657116,27.366756
2049,6,20.132172,3.959514945745468,37.64137
2049,7,25.004059,0.7302085030823946,29.820133
2049,8,25.52356,49.99721026420593,36.711464
2049,9,22.447021,2.519104778766632,14.043574
2049,10,20.369171,37.669686913490295,24.424889
2049,11,14.400879,8.028492629528046,26.28636
2049,12,9.596222,50.19733941555023,44.159
2050,1,12.862061,0.33848195616155863,27.823822
2050,2,13.654175,117.54427289962769,58.35957
2050,3,13.179565,75.84633564949036,43.192093
2050,4,15.768585,1.8484623357653618,39.867134
2050,5,18.885742,1.1896767802536488,43.43418
