year,month,temp_c,precip_mm,clt_pct
2015,1,8.721283,3.6992675364017487,14.700338
2015,2,10.760101,16.801827430725098,40.639908
2015,3,11.938599,71.63919997215271,47.952663
2015,4,14.12146,18.793412446975708,43.133022
2015,5,18.463593,2.63778018951416,39.58688
2015,6,19.188995,2.9769739508628845,37.917664
2015,7,23.44873,5.6742504090070724,20.458158
2015,8,25.10617,0.012845672288676724,1.9340973
2015,9,23.870148,0.5928349681198597,5.60335
2015,10,20.595062,0.016105034039355814,9.447115
2015,11,13.196838,28.326342701911926,29.107195
2015,12,10.573975,4.107349649071693,32.720467
2016,1,11.483643,26.224259912967682,39.76717
2016,2,13.404633,10.993128061294556,36.260464
2016,3,13.064087,71.67311716079712,47.223274
2016,4,15.295044,39.152047634124756,53.63509
2016,5,16.377838,2.3750531673431396,39.580914
2016,6,18.520172,1.5005450695753098,22.215504
2016,7,22.454468,1.598801713436842,31.190367
2016,8,24.402344,135.8293309211731,26.906248
2016,9,22.51886,1.1318353191018105,18.119438
2016,10,17.731964,11.162841349840164,24.359612
2016,11,15.829895,27.071410417556763,59.98484
2016,12,14.1128235,56.66984248161316,35.246857
2017,1,12.262085,88.72844457626343,41.484783
2017,2,12.722229,68.32360434532166,49.96903
2017,3,12.33551,65.43163752555847,49.902355
2017,4,15.999786,29.417967796325684,45.338543
2017,5,17.985413,2.1185308694839478,38.571125
2017,6,20.975067,1.8742761388421059,38.701706
2017,7,24.597687,0.8520242013037205,40.66265
2017,8,24.79306,87.27364921569824,41.848824
2017,9,24.262024,0.8921522833406925,51.305275
2017,10,21.122711,1.0097783468663692,26.583908
2017,11,15.444733,9.073002934455872,31.650171
2017,12,10.771393,36.259185671806335,36.137596
2018,1,10.546783,23.150325298309326,44.00611
2018,2,12.044708,45.79353392124176,36.417683
2018,3,12.805511,35.88365387916565,43.991577
2018,4,14.205658,3.802817612886429,27.126572
2018,5,17.866241,2.5116372480988503,30.47823
2018,6,18.794739,3.4890612959861755,36.206364
2018,7,21.562775,1.648553028702736,23.636381
2018,8,25.810425,0.2364900391548872,3.212909
2018,9,22.848572,5.25642067193985,24.76716
2018,10,19.535675,2.6258772537112236,24.12202
2018,11,15.54361,7.409548312425613,32.86517
2018,12,13.426147,12.804762363433838,46.20573
2019,1,9.47525,58.12770879268646,39.794266
2019,2,11.576447,8.299706280231476,30.942905
2019,3,15.065918,9.707720786333084,41.03693
2019,4,16.813416,15.916067361831665,45.24322
2019,5,16.368835,7.780977427959442,57.80294
2019,6,20.003418,1.7273638397455215,26.213186
2019,7,25.145447,0.3455926235765219,25.92055
2019,8,25.797913,0.9400759004056454,16.183327
2019,9,24.888458,3.5508888959884644,18.631577
2019,10,20.92691,12.813037484884262,20.986853
2019,11,15.403076,130.2264404296875,37.586597
2019,12,9.223572,63.88785481452942,41.84575
2020,1,10.436401,47.97004294395447,48.01362
2020,2,13.670929,23.76141458749771,73.26157
2020,3,11.64444,57.72534775733948,50.672173
2020,4,15.25766,33.72321009635925,44.882675
2020,5,18.568512,20.51013934612274,53.578285
2020,6,21.130402,1.3671701028943062,39.322563
2020,7,21.94403,1.0701324790716171,16.672615
2020,8,22.81842,1.4840084239840508,22.492231
2020,9,21.046844,26.265907287597656,25.313246
2020,10,19.47464,3.011633537709713,21.370756
2020,11,15.447754,4.40918505191803,27.743855
2020,12,12.42453,3.4013423770666122,23.53982
2021,1,11.9729,5.257261708378792,32.854496
2021,2,12.70816,24.0300150513649,38.89659
